time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2024-04-05 00:02:15+00:00,45.505206,-73.585734,197.8,0.0,4975.0991639531285,1.0,3339.0
2024-04-05 00:03:11+00:00,45.50464,-73.58576,191.4,0.0,5041.797678236354,1.0,3395.0
2024-04-05 00:04:06+00:00,45.504509,-73.58615,196.0,2.0718224639055336,5083.821584404003,1.0,3450.0
2024-04-05 00:05:02+00:00,45.504093,-73.586771,208.6,3.6440219023622524,5153.321528150137,1.0,3506.0
2024-04-05 00:05:58+00:00,45.503488,-73.58679,207.8,3.043770409353724,5235.947750177898,1.0,3562.0
2024-04-05 00:06:53+00:00,45.503488,-73.58679,208.0,0.0,5235.947750177898,1.0,3617.0
2024-04-05 00:07:49+00:00,45.503437,-73.587386,205.8,2.0480408980953277,5299.492234112623,1.0,3673.0
2024-04-05 00:08:44+00:00,45.504003,-73.58912,212.0,2.693502393912565,5454.421243851794,1.0,3728.0
2024-04-05 00:09:40+00:00,45.50329,-73.59104,208.0,3.2731938531758455,5630.141092422133,1.0,3784.0
2024-04-05 00:10:36+00:00,45.501926,-73.592224,198.8,3.5326256409534063,5812.738968434962,1.0,3840.0
2024-04-05 00:11:31+00:00,45.500534,-73.593491,189.2,3.769119255895916,5999.607569733953,1.0,3895.0
2024-04-05 00:12:27+00:00,45.499328,-73.594483,191.8,2.1116891798812167,6157.1059517286785,1.0,3951.0
2024-04-05 00:13:22+00:00,45.499213,-73.594477,193.2,0.0,6170.729668208297,1.0,4006.0
2024-04-05 00:14:18+00:00,45.498122,-73.594739,185.0,0.0,6306.746367506842,1.0,4062.0
2024-04-05 00:15:14+00:00,45.497418,-73.594406,183.4,2.4451129669403064,6392.573065283778,1.0,4118.0
2024-04-05 00:16:09+00:00,45.496659,-73.594861,173.4,2.9410207413929252,6485.352230174534,1.0,4173.0
2024-04-05 00:17:05+00:00,45.495875,-73.594797,162.8,2.7370506640849834,6587.104637861224,1.0,4229.0
2024-04-05 00:18:00+00:00,45.495504,-73.595456,149.6,0.0,6661.49642427603,1.0,4284.0
2024-04-05 00:18:56+00:00,45.495485,-73.59543,148.2,2.93075988804357,6664.427184164073,1.0,4340.0
2024-04-05 00:19:52+00:00,45.495242,-73.593427,136.8,3.048421208858619,6825.042387601701,1.0,4396.0
2024-04-05 00:20:47+00:00,45.495091,-73.591123,123.0,4.000327280648906,7006.72239343881,1.0,4451.0
2024-04-05 00:21:43+00:00,45.495306,-73.589907,114.2,0.0,7107.971068812093,1.0,4507.0
2024-04-05 00:22:38+00:00,45.495274,-73.588544,103.4,2.0594494853783205,7236.595421384395,1.0,4562.0
2024-04-05 00:23:34+00:00,45.496051,-73.587168,93.2,3.15052542918337,7379.294240244955,1.0,4618.0
2024-04-05 00:24:30+00:00,45.496394,-73.585069,80.6,2.5012176837562192,7556.672919010529,1.0,4674.0
2024-04-05 00:25:25+00:00,45.496461,-73.58304,69.0,2.970192478332276,7726.508418495658,1.0,4729.0
2024-04-05 00:26:21+00:00,45.49656,-73.58215,63.4,0.0,7800.524419502879,1.0,4785.0
2024-04-05 00:27:16+00:00,45.496426,-73.581357,61.0,2.834577776618054,7867.21910676186,1.0,4840.0
2024-04-05 00:28:12+00:00,45.495824,-73.57945,53.8,2.52336831214822,8033.322098913724,1.0,4896.0
2024-04-05 00:29:08+00:00,45.495777,-73.579395,51.6,0.1358750227739304,8040.333535105994,1.0,4952.0
2024-04-05 00:30:03+00:00,45.495261,-73.578118,50.4,0.0,8159.315775318007,1.0,5007.0
2024-04-05 00:31:00+00:00,45.49471,-73.577043,49.8,3.77279895385223,8264.259768758351,1.0,5064.0
2024-04-05 00:31:55+00:00,45.493962,-73.575328,45.4,0.0,8423.303027271724,1.0,5119.0
2024-04-05 00:32:51+00:00,45.493584,-73.574714,45.0,2.642160383875589,8489.323131972042,1.0,5175.0
2024-04-05 00:33:47+00:00,45.49272,-73.572749,31.2,3.6445067601300356,8672.183918839439,1.0,5231.0
2024-04-05 00:34:42+00:00,45.492182,-73.571494,26.6,3.529319023522197,8794.600525739514,1.0,5286.0
2024-04-05 00:35:38+00:00,45.491485,-73.570048,18.8,0.0,8932.351970597125,1.0,5342.0
2024-04-05 00:36:33+00:00,45.490704,-73.568544,18.8,3.2736165926111727,9079.660644556232,1.0,5397.0
2024-04-05 00:37:29+00:00,45.489968,-73.56727,23.0,3.498009769467702,9215.538066633288,1.0,5453.0
2024-04-05 00:38:25+00:00,45.489578,-73.56777,23.4,0.0,9276.433701579961,1.0,5509.0
