time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2022-04-07 23:27:08+00:00,45.493192,-73.6066,188.7,9.06569868095934,4006.808303159101,3.0,1471.0
2022-04-07 23:28:25+00:00,45.493185,-73.607419,188.6,9.033252374277968,4078.0025880031185,3.0,1548.0
2022-04-07 23:28:53+00:00,45.492821,-73.608467,188.6,9.670097566005877,4173.4850029079425,3.0,1576.0
2022-04-07 23:29:21+00:00,45.492182,-73.609169,185.4,8.324908328449686,4264.680390136344,3.0,1604.0
2022-04-07 23:29:49+00:00,45.491631,-73.609879,185.0,5.627864072974239,4348.896593199142,2.0,1632.0
2022-04-07 23:30:18+00:00,45.491019,-73.610551,187.6,9.477980158951029,4435.973708587623,3.0,1661.0
2022-04-07 23:31:09+00:00,45.490904,-73.610908,186.8,8.1863261580151,4487.577643134972,5.0,1712.0
2022-04-07 23:31:34+00:00,45.491333,-73.611831,183.8,8.93821197182407,4575.859052990139,2.0,1737.0
2022-04-07 23:32:03+00:00,45.49101,-73.612756,180.6,10.685895907479606,4671.023172954337,3.0,1766.0
2022-04-07 23:32:31+00:00,45.491242,-73.613707,179.4,9.673991188446177,4764.824298323036,3.0,1794.0
2022-04-07 23:32:59+00:00,45.49122,-73.614685,177.6,9.639230141301313,4860.1914832279235,3.0,1822.0
2022-04-07 23:33:27+00:00,45.490746,-73.615535,171.6,6.01259827665225,4950.404217137664,2.0,1850.0
2022-04-07 23:33:55+00:00,45.491261,-73.616381,170.3,7.97037112811584,5047.8105744800005,2.0,1878.0
2022-04-07 23:34:24+00:00,45.490707,-73.617176,159.8,8.00840066390735,5140.888379184342,3.0,1907.0
2022-04-07 23:34:52+00:00,45.491141,-73.617938,148.3,7.254079199339576,5222.8028031845415,3.0,1935.0
2022-04-07 23:35:20+00:00,45.490978,-73.618806,136.3,8.384735303754734,5308.122179515459,3.0,1963.0
2022-04-07 23:35:48+00:00,45.490261,-73.618992,124.6,7.482959716025302,5399.6679788576375,2.0,1991.0
2022-04-07 23:36:29+00:00,45.490351,-73.619823,118.3,8.965122551860556,5478.10482567564,15.0,2032.0
2022-04-07 23:37:00+00:00,45.489869,-73.619266,119.1,9.847875426754817,5562.023579327565,3.0,2063.0
2022-04-07 23:37:28+00:00,45.489178,-73.618835,120.6,7.90998565418265,5648.975384222631,2.0,2091.0
2022-04-07 23:37:56+00:00,45.48841,-73.618939,120.0,6.7054919981762415,5736.27917712372,2.0,2119.0
2022-04-07 23:38:24+00:00,45.487787,-73.618701,121.0,4.979622658049385,5821.871420475557,2.0,2147.0
2022-04-07 23:38:53+00:00,45.487455,-73.617788,126.9,7.856240516568064,5904.345074303539,3.0,2176.0
2022-04-07 23:39:21+00:00,45.487091,-73.616944,130.3,8.11613246761135,5982.229718974413,3.0,2204.0
2022-04-07 23:39:49+00:00,45.486727,-73.616106,133.5,5.626958651492702,6060.033922422372,2.0,2232.0
2022-04-07 23:40:17+00:00,45.486343,-73.615248,135.8,5.384685487120669,6140.312777859758,2.0,2260.0
2022-04-07 23:41:09+00:00,45.485959,-73.614377,137.6,10.289028927222638,6222.458142001249,3.0,2312.0
2022-04-07 23:41:37+00:00,45.485507,-73.613456,139.3,6.942642195165998,6311.069528811572,3.0,2340.0
2022-04-07 23:42:18+00:00,45.485273,-73.61305,130.9,10.204346447790364,6366.117983230072,7.0,2381.0
2022-04-07 23:42:56+00:00,45.484994,-73.612426,122.5,7.29056194518401,6429.2927251373185,2.0,2419.0
2022-04-07 23:43:25+00:00,45.484483,-73.611256,111.5,9.209731735391161,6538.090151315803,3.0,2448.0
2022-04-07 23:43:53+00:00,45.483936,-73.610141,101.1,12.962597821501749,6645.179792002838,3.0,2476.0
2022-04-07 23:44:21+00:00,45.483436,-73.609055,96.0,9.406847841758262,6748.249922652358,3.0,2504.0
2022-04-07 23:45:07+00:00,45.482898,-73.609176,94.8,5.405050538731697,6828.3828687898595,2.0,2550.0
2022-04-07 23:45:36+00:00,45.482237,-73.609791,94.6,10.487549567424272,6916.572393437005,3.0,2579.0
2022-04-07 23:46:04+00:00,45.481528,-73.610434,94.5,9.789451788229842,7011.121549607265,3.0,2607.0
2022-04-07 23:46:32+00:00,45.480786,-73.610941,94.5,10.359576839547056,7103.029746547181,3.0,2635.0
2022-04-07 23:47:00+00:00,45.480464,-73.611817,96.6,9.588508699326232,7189.336890270452,3.0,2663.0
2022-04-07 23:47:28+00:00,45.479919,-73.612578,96.6,5.642380197362165,7276.664882506027,2.0,2691.0
2022-04-07 23:47:54+00:00,45.480286,-73.613333,100.7,10.204317101365811,7349.268473556477,3.0,2717.0
2022-04-07 23:48:22+00:00,45.480681,-73.61416,104.5,9.166320428773531,7428.240074927389,2.0,2745.0
2022-04-07 23:48:53+00:00,45.480917,-73.61508,108.2,7.897412789886949,7505.89232635994,5.0,2776.0
2022-04-07 23:50:04+00:00,45.480813,-73.615887,111.3,6.603479930953505,7586.594150123079,2.0,2847.0
2022-04-07 23:50:33+00:00,45.481167,-73.616981,110.2,9.91271698128232,7681.16137325159,3.0,2876.0
2022-04-07 23:51:01+00:00,45.480965,-73.617876,105.4,11.058991376282604,7778.081931958841,3.0,2904.0
2022-04-07 23:51:29+00:00,45.480212,-73.618554,99.6,6.342069355768646,7877.767239507937,2.0,2932.0
2022-04-07 23:51:57+00:00,45.479457,-73.619276,93.8,9.012885314977627,7979.59290206249,2.0,2960.0
2022-04-07 23:53:27+00:00,45.479042,-73.619538,91.9,8.535928175896272,8044.941464485488,2.0,3050.0
2022-04-07 23:53:55+00:00,45.478336,-73.620236,89.3,6.569810558335027,8141.10795042818,2.0,3078.0
2022-04-07 23:54:24+00:00,45.477508,-73.621012,84.3,8.960645134122222,8252.674335804633,3.0,3107.0
2022-04-07 23:54:52+00:00,45.476986,-73.621517,82.4,0.7365479977927165,8324.930229374511,3.0,3135.0
