time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2021-07-08 23:42:34+00:00,45.492233,-73.617741,153.5,10.75200936449074,6335.4218243239575,6.0,2525.0
2021-07-08 23:43:25+00:00,45.492294,-73.618056,137.7,14.036484783986882,6396.118919162776,8.0,2576.0
2021-07-08 23:44:08+00:00,45.492839,-73.618035,128.1,7.032950398581504,6493.16501190463,2.0,2619.0
2021-07-08 23:44:44+00:00,45.493522,-73.619073,116.8,6.140253898688395,6608.150345384513,2.0,2655.0
2021-07-08 23:45:17+00:00,45.493605,-73.620143,115.1,6.49798896047181,6716.748930229741,2.0,2688.0
2021-07-08 23:45:52+00:00,45.492631,-73.620949,113.6,10.712854282335389,6842.162792672548,4.0,2723.0
2021-07-08 23:46:27+00:00,45.491766,-73.621776,110.0,11.821396144920813,6960.103340096158,3.0,2758.0
2021-07-08 23:47:05+00:00,45.491138,-73.621947,108.2,6.653127959973211,7054.704506928875,2.0,2796.0
2021-07-08 23:47:41+00:00,45.490592,-73.620777,113.4,9.91554755632383,7165.060724380299,3.0,2832.0
2021-07-08 23:48:14+00:00,45.49005,-73.619802,118.0,3.8384986400667716,7263.292485584185,2.0,2865.0
2021-07-08 23:48:48+00:00,45.489418,-73.618873,120.7,9.145791333556911,7367.636229958391,3.0,2899.0
2021-07-08 23:49:24+00:00,45.488439,-73.618931,120.4,6.6356214157597835,7478.322753598528,3.0,2935.0
2021-07-08 23:49:57+00:00,45.48774,-73.61865,121.5,6.52687048190357,7571.631170782449,3.0,2968.0
2021-07-08 23:50:34+00:00,45.48738,-73.617528,128.3,10.43529463032593,7669.938173696702,4.0,3005.0
2021-07-08 23:51:06+00:00,45.486942,-73.616573,131.9,6.677105889297366,7759.700234808153,2.0,3037.0
2021-07-08 23:51:39+00:00,45.486465,-73.615572,135.7,6.204256715901725,7856.476550160326,2.0,3070.0
2021-07-08 23:52:33+00:00,45.486031,-73.614537,137.6,5.295347275165125,7952.000377232299,2.0,3124.0
2021-07-08 23:53:07+00:00,45.485507,-73.613394,139.0,10.005049587689914,8059.851045362098,3.0,3158.0
2021-07-08 23:53:55+00:00,45.485278,-73.612872,127.8,2.694987141673292,8121.398301102054,2.0,3206.0
2021-07-08 23:54:49+00:00,45.484781,-73.611864,117.4,7.37294254140659,8219.93550188075,2.0,3260.0
2021-07-08 23:55:22+00:00,45.484193,-73.610598,105.2,7.550030899116325,8338.890913046975,2.0,3293.0
2021-07-08 23:55:58+00:00,45.483533,-73.609218,96.8,7.7373252602808344,8470.195560400582,2.0,3329.0
2021-07-08 23:56:50+00:00,45.482771,-73.609033,94.8,8.135387759148497,8591.11643016189,3.0,3381.0
2021-07-08 23:57:28+00:00,45.481965,-73.609828,94.6,7.5465961503167405,8700.722495110636,3.0,3419.0
2021-07-08 23:58:04+00:00,45.48117,-73.610362,94.4,9.713894785129279,8799.946353986901,3.0,3455.0
2021-07-08 23:58:37+00:00,45.48032,-73.611056,94.6,7.2472814815924504,8909.614069170193,2.0,3488.0
2021-07-08 23:59:13+00:00,45.47951,-73.610598,88.3,6.533514031180895,9033.520528822566,2.0,3524.0
2021-07-08 23:59:47+00:00,45.478803,-73.610364,83.7,11.332358040138365,9163.691090127892,3.0,3558.0
2021-07-09 00:00:22+00:00,45.478023,-73.611362,83.3,5.929593267037392,9281.415742574318,2.0,3593.0
2021-07-09 00:00:56+00:00,45.477205,-73.612407,82.5,11.21361176025288,9404.310706635779,3.0,3627.0
2021-07-09 00:01:29+00:00,45.476405,-73.613135,81.3,7.613181930876869,9510.14460767183,2.0,3660.0
2021-07-09 00:02:18+00:00,45.475512,-73.613941,78.0,11.177575573465885,9637.45178405476,3.0,3709.0
2021-07-09 00:02:51+00:00,45.474619,-73.614814,75.3,12.320520288045323,9758.37627352396,3.0,3742.0
2021-07-09 00:04:16+00:00,45.473931,-73.615283,73.0,1.8880135492121641,9855.099717534564,5.0,3827.0
2021-07-09 00:04:54+00:00,45.472892,-73.614262,72.6,11.719995907261746,10004.988335456292,3.0,3865.0
2021-07-09 00:05:30+00:00,45.472049,-73.613811,67.5,3.6751478524766648,10112.05773674215,3.0,3901.0
